Year,Country,Average_Temperature,Average_Rainfall,Item,Yield,Pesticides
1991,Nicaragua,27.04,2280.0,Yams,132736,575.0
1992,Nicaragua,27.16,2280.0,Cassava,110870,575.0
1992,Nicaragua,27.16,2280.0,Maize,13129,575.0
1992,Nicaragua,27.16,2280.0,Plantains and others,100000,575.0
1992,Nicaragua,27.16,2280.0,Potatoes,138889,575.0
1992,Nicaragua,27.16,2280.0,"Rice, paddy",29255,575.0
1992,Nicaragua,27.16,2280.0,Sorghum,18239,575.0
1992,Nicaragua,27.16,2280.0,Soybeans,16476,575.0
1992,Nicaragua,27.16,2280.0,Yams,132748,575.0
1993,Nicaragua,27.05,2280.0,Cassava,115556,977.0
1993,Nicaragua,27.05,2280.0,Maize,13037,977.0
1993,Nicaragua,27.05,2280.0,Plantains and others,100000,977.0
1993,Nicaragua,27.05,2280.0,Potatoes,150000,977.0
1993,Nicaragua,27.05,2280.0,"Rice, paddy",35450,977.0
1993,Nicaragua,27.05,2280.0,Sorghum,18926,977.0
1993,Nicaragua,27.05,2280.0,Soybeans,16949,977.0
1993,Nicaragua,27.05,2280.0,Yams,132759,977.0
1994,Nicaragua,27.26,2280.0,Cassava,112088,799.0
1994,Nicaragua,27.26,2280.0,Maize,12367,799.0
1994,Nicaragua,27.26,2280.0,Plantains and others,100000,799.0
1994,Nicaragua,27.26,2280.0,Potatoes,147368,799.0
1994,Nicaragua,27.26,2280.0,"Rice, paddy",32528,799.0
1994,Nicaragua,27.26,2280.0,Sorghum,18596,799.0
1994,Nicaragua,27.26,2280.0,Soybeans,22133,799.0
1994,Nicaragua,27.26,2280.0,Yams,132771,799.0
1995,Nicaragua,27.2,2280.0,Cassava,111957,876.0
1995,Nicaragua,27.2,2280.0,Maize,11868,876.0
1995,Nicaragua,27.2,2280.0,Plantains and others,100000,876.0
1995,Nicaragua,27.2,2280.0,Potatoes,144737,876.0
1995,Nicaragua,27.2,2280.0,"Rice, paddy",37084,876.0
1995,Nicaragua,27.2,2280.0,Sorghum,20630,876.0
1995,Nicaragua,27.2,2280.0,Soybeans,22156,876.0
1995,Nicaragua,27.2,2280.0,Yams,132782,876.0
1996,Nicaragua,26.76,2280.0,Cassava,113043,2041.7
1996,Nicaragua,26.76,2280.0,Maize,11620,2041.7
1996,Nicaragua,26.76,2280.0,Plantains and others,100000,2041.7
1996,Nicaragua,26.76,2280.0,Potatoes,144737,2041.7
1996,Nicaragua,26.76,2280.0,"Rice, paddy",34195,2041.7
1996,Nicaragua,26.76,2280.0,Sorghum,22474,2041.7
1996,Nicaragua,26.76,2280.0,Soybeans,22166,2041.7
1996,Nicaragua,26.76,2280.0,Yams,132794,2041.7
1997,Nicaragua,27.43,2280.0,Cassava,112766,3207.4
1997,Nicaragua,27.43,2280.0,Maize,11374,3207.4
1997,Nicaragua,27.43,2280.0,Plantains and others,100000,3207.4
1997,Nicaragua,27.43,2280.0,Potatoes,140000,3207.4
1997,Nicaragua,27.43,2280.0,"Rice, paddy",34389,3207.4
1997,Nicaragua,27.43,2280.0,Sorghum,16250,3207.4
1997,Nicaragua,27.43,2280.0,Soybeans,21333,3207.4
1997,Nicaragua,27.43,2280.0,Yams,132806,3207.4
1998,Nicaragua,27.83,2280.0,Cassava,112766,4373.1
1998,Nicaragua,27.83,2280.0,Maize,11941,4373.1
1998,Nicaragua,27.83,2280.0,Plantains and others,100000,4373.1
1998,Nicaragua,27.83,2280.0,Potatoes,135000,4373.1
1998,Nicaragua,27.83,2280.0,"Rice, paddy",34730,4373.1
1998,Nicaragua,27.83,2280.0,Sorghum,12512,4373.1
1998,Nicaragua,27.83,2280.0,Soybeans,14974,4373.1
1998,Nicaragua,27.83,2280.0,Yams,132817,4373.1
1999,Nicaragua,26.82,2280.0,Cassava,108421,4097.16
1999,Nicaragua,26.82,2280.0,Maize,11542,4097.16
1999,Nicaragua,26.82,2280.0,Plantains and others,100000,4097.16
1999,Nicaragua,26.82,2280.0,Potatoes,133333,4097.16
1999,Nicaragua,26.82,2280.0,"Rice, paddy",36568,4097.16
1999,Nicaragua,26.82,2280.0,Sorghum,18056,4097.16
1999,Nicaragua,26.82,2280.0,Soybeans,21901,4097.16
1999,Nicaragua,26.82,2280.0,Yams,132829,4097.16
2000,Nicaragua,26.73,2280.0,Cassava,108333,3925.63
2000,Nicaragua,26.73,2280.0,Maize,12677,3925.63
2000,Nicaragua,26.73,2280.0,Plantains and others,100000,3925.63
2000,Nicaragua,26.73,2280.0,Potatoes,125000,3925.63
2000,Nicaragua,26.73,2280.0,"Rice, paddy",31201,3925.63
2000,Nicaragua,26.73,2280.0,Sorghum,17658,3925.63
2000,Nicaragua,26.73,2280.0,Soybeans,19867,3925.63
2000,Nicaragua,26.73,2280.0,Yams,132840,3925.63
2001,Nicaragua,26.78,2280.0,Cassava,123077,3603.5
2001,Nicaragua,26.78,2280.0,Maize,13241,3603.5
2001,Nicaragua,26.78,2280.0,Plantains and others,95000,3603.5
2001,Nicaragua,26.78,2280.0,Potatoes,128571,3603.5
2001,Nicaragua,26.78,2280.0,"Rice, paddy",29281,3603.5
2001,Nicaragua,26.78,2280.0,Sorghum,19846,3603.5
2001,Nicaragua,26.78,2280.0,Soybeans,19744,3603.5
2001,Nicaragua,26.78,2280.0,Yams,132852,3603.5
2002,Nicaragua,27.0,2280.0,Cassava,107928,5715.36
2002,Nicaragua,27.0,2280.0,Maize,13369,5715.36
2002,Nicaragua,27.0,2280.0,Plantains and others,100000,5715.36
2002,Nicaragua,27.0,2280.0,Potatoes,132558,5715.36
2002,Nicaragua,27.0,2280.0,"Rice, paddy",31853,5715.36
2002,Nicaragua,27.0,2280.0,Sorghum,19597,5715.36
2002,Nicaragua,27.0,2280.0,Soybeans,19825,5715.36
2002,Nicaragua,27.0,2280.0,Yams,132863,5715.36
2004,Nicaragua,27.22,2280.0,Cassava,79485,4581.73
2004,Nicaragua,27.22,2280.0,Maize,13730,4581.73
2004,Nicaragua,27.22,2280.0,Plantains and others,97674,4581.73
2004,Nicaragua,27.22,2280.0,Potatoes,133333,4581.73
2004,Nicaragua,27.22,2280.0,"Rice, paddy",35103,4581.73
2004,Nicaragua,27.22,2280.0,Sorghum,20368,4581.73
2004,Nicaragua,27.22,2280.0,Soybeans,21258,4581.73
2004,Nicaragua,27.22,2280.0,Yams,132919,4581.73
2005,Nicaragua,27.2,2280.0,Cassava,88416,9391.92
2005,Nicaragua,27.2,2280.0,Maize,14021,9391.92
2005,Nicaragua,27.2,2280.0,Plantains and others,100000,9391.92
2005,Nicaragua,27.2,2280.0,Potatoes,134783,9391.92
2005,Nicaragua,27.2,2280.0,"Rice, paddy",33106,9391.92
2005,Nicaragua,27.2,2280.0,Sorghum,18323,9391.92
2005,Nicaragua,27.2,2280.0,Soybeans,21267,9391.92
2005,Nicaragua,27.2,2280.0,Yams,132964,9391.92
2006,Nicaragua,27.35,2280.0,Cassava,95455,6889.26
2006,Nicaragua,27.35,2280.0,Maize,14626,6889.26
2006,Nicaragua,27.35,2280.0,Plantains and others,100000,6889.26
2006,Nicaragua,27.35,2280.0,Potatoes,138298,6889.26
2006,Nicaragua,27.35,2280.0,"Rice, paddy",36392,6889.26
2006,Nicaragua,27.35,2280.0,Sorghum,18606,6889.26
2006,Nicaragua,27.35,2280.0,Soybeans,20523,6889.26
2006,Nicaragua,27.35,2280.0,Yams,133008,6889.26
2007,Nicaragua,27.23,2280.0,Cassava,95833,9850.26
2007,Nicaragua,27.23,2280.0,Maize,13776,9850.26
2007,Nicaragua,27.23,2280.0,Plantains and others,103324,9850.26
2007,Nicaragua,27.23,2280.0,Potatoes,137500,9850.26
2007,Nicaragua,27.23,2280.0,"Rice, paddy",39482,9850.26
2007,Nicaragua,27.23,2280.0,Sorghum,20477,9850.26
2007,Nicaragua,27.23,2280.0,Soybeans,21383,9850.26
2007,Nicaragua,27.23,2280.0,Yams,133053,9850.26
2008,Nicaragua,26.75,2280.0,Cassava,80701,10173.91
2008,Nicaragua,26.75,2280.0,Maize,13311,10173.91
2008,Nicaragua,26.75,2280.0,Plantains and others,100000,10173.91
2008,Nicaragua,26.75,2280.0,Potatoes,137500,10173.91
2008,Nicaragua,26.75,2280.0,"Rice, paddy",40055,10173.91
2008,Nicaragua,26.75,2280.0,Sorghum,17327,10173.91
2008,Nicaragua,26.75,2280.0,Soybeans,20056,10173.91
2008,Nicaragua,26.75,2280.0,Yams,133097,10173.91
2009,Nicaragua,27.23,2280.0,Cassava,87123,9387.95
2009,Nicaragua,27.23,2280.0,Maize,15605,9387.95
2009,Nicaragua,27.23,2280.0,Plantains and others,98525,9387.95
2009,Nicaragua,27.23,2280.0,Potatoes,134615,9387.95
2009,Nicaragua,27.23,2280.0,"Rice, paddy",45355,9387.95
2009,Nicaragua,27.23,2280.0,Sorghum,18059,9387.95
2009,Nicaragua,27.23,2280.0,Soybeans,22908,9387.95
2009,Nicaragua,27.23,2280.0,Yams,133205,9387.95
2010,Nicaragua,27.01,2280.0,Cassava,88492,12242.19
2010,Nicaragua,27.01,2280.0,Maize,13393,12242.19
2010,Nicaragua,27.01,2280.0,Plantains and others,104461,12242.19
2010,Nicaragua,27.01,2280.0,Potatoes,134615,12242.19
2010,Nicaragua,27.01,2280.0,"Rice, paddy",51406,12242.19
2010,Nicaragua,27.01,2280.0,Sorghum,16630,12242.19
2010,Nicaragua,27.01,2280.0,Soybeans,22090,12242.19
2010,Nicaragua,27.01,2280.0,Yams,133274,12242.19
2011,Nicaragua,26.94,2280.0,Cassava,78727,4932.05
2011,Nicaragua,26.94,2280.0,Maize,14101,4932.05
2011,Nicaragua,26.94,2280.0,Plantains and others,104826,4932.05
2011,Nicaragua,26.94,2280.0,Potatoes,168339,4932.05
2011,Nicaragua,26.94,2280.0,"Rice, paddy",41177,4932.05
2011,Nicaragua,26.94,2280.0,Sorghum,19105,4932.05
2011,Nicaragua,26.94,2280.0,Soybeans,20144,4932.05
2011,Nicaragua,26.94,2280.0,Yams,133333,4932.05
2012,Nicaragua,26.91,2280.0,Cassava,76993,4413.82
2012,Nicaragua,26.91,2280.0,Maize,13493,4413.82
2012,Nicaragua,26.91,2280.0,Plantains and others,97059,4413.82
2012,Nicaragua,26.91,2280.0,Potatoes,169329,4413.82
2012,Nicaragua,26.91,2280.0,"Rice, paddy",37753,4413.82
2012,Nicaragua,26.91,2280.0,Sorghum,19866,4413.82
2012,Nicaragua,26.91,2280.0,Soybeans,18285,4413.82
2012,Nicaragua,26.91,2280.0,Yams,133333,4413.82
2013,Nicaragua,27.26,2280.0,Cassava,78931,4413.82
2013,Nicaragua,27.26,2280.0,Maize,11809,4413.82
2013,Nicaragua,27.26,2280.0,Plantains and others,110413,4413.82
2013,Nicaragua,27.26,2280.0,Potatoes,170847,4413.82
2013,Nicaragua,27.26,2280.0,"Rice, paddy",49680,4413.82
2013,Nicaragua,27.26,2280.0,Sorghum,18259,4413.82
2013,Nicaragua,27.26,2280.0,Soybeans,21034,4413.82
2013,Nicaragua,27.26,2280.0,Yams,133333,4413.82
1990,Bahrain,26.26,83.0,Potatoes,186667,14.05
1990,Bahrain,26.26,83.0,Sweet potatoes,116667,14.05
1991,Bahrain,25.73,83.0,Potatoes,206667,14.05
1991,Bahrain,25.73,83.0,Sweet potatoes,120000,14.05
1992,Bahrain,25.09,83.0,Potatoes,188000,14.05
1992,Bahrain,25.09,83.0,Sweet potatoes,112500,14.05
1993,Bahrain,26.09,83.0,Potatoes,162857,14.05
1993,Bahrain,26.09,83.0,Sweet potatoes,116667,14.05
1994,Bahrain,26.66,83.0,Potatoes,147500,30.86
1994,Bahrain,26.66,83.0,Sweet potatoes,125000,30.86
1995,Bahrain,26.18,83.0,Potatoes,166667,12.46
1995,Bahrain,26.18,83.0,Sweet potatoes,120000,12.46
1996,Bahrain,26.76,83.0,Potatoes,125000,12.16
1997,Bahrain,26.11,83.0,Potatoes,160000,9.42
1998,Bahrain,27.54,83.0,Potatoes,160000,11.15
1999,Bahrain,27.67,83.0,Potatoes,100000,12.5
2000,Bahrain,26.99,83.0,Potatoes,103333,8.65
2001,Bahrain,27.36,83.0,Potatoes,110000,9.2
2002,Bahrain,27.19,83.0,Potatoes,190000,0.91
2004,Bahrain,27.07,83.0,Potatoes,180000,12.24
2005,Bahrain,26.89,83.0,Potatoes,100000,12.75
2006,Bahrain,27.15,83.0,Potatoes,130000,12.12
2007,Bahrain,27.13,83.0,Potatoes,255556,16.25
2008,Bahrain,26.96,83.0,Potatoes,210000,10.45
2009,Bahrain,27.24,83.0,Potatoes,166667,12.59
2010,Bahrain,28.0,83.0,Potatoes,155598,9.84
2011,Bahrain,27.01,83.0,Potatoes,171162,9.14
2012,Bahrain,27.45,83.0,Potatoes,177812,9.14
2013,Bahrain,27.86,83.0,Potatoes,179569,9.14
1990,Mozambique,21.51,1032.0,Cassava,48612,102.26
1990,Mozambique,21.51,1032.0,Maize,4480,102.26
1990,Mozambique,21.51,1032.0,Potatoes,120710,102.26
1990,Mozambique,21.51,1032.0,"Rice, paddy",8747,102.26
1990,Mozambique,21.51,1032.0,Sorghum,4329,102.26
1990,Mozambique,21.51,1032.0,Sweet potatoes,58544,102.26
1990,Mozambique,21.51,1032.0,Wheat,18001,102.26
1991,Mozambique,21.77,1032.0,Cassava,37965,102.26
1991,Mozambique,21.77,1032.0,Maize,3241,102.26
1991,Mozambique,21.77,1032.0,Potatoes,124670,102.26
1991,Mozambique,21.77,1032.0,"Rice, paddy",5290,102.26
1991,Mozambique,21.77,1032.0,Sorghum,3356,102.26
1991,Mozambique,21.77,1032.0,Sweet potatoes,65029,102.26
1991,Mozambique,21.77,1032.0,Wheat,15000,102.26
1992,Mozambique,22.6,1032.0,Cassava,33284,102.26
1992,Mozambique,22.6,1032.0,Maize,1587,102.26
1992,Mozambique,22.6,1032.0,Potatoes,125440,102.26
1992,Mozambique,22.6,1032.0,"Rice, paddy",2988,102.26
1992,Mozambique,22.6,1032.0,Sorghum,1689,102.26
1992,Mozambique,22.6,1032.0,Sweet potatoes,63415,102.26
1992,Mozambique,22.6,1032.0,Wheat,11111,102.26
1993,Mozambique,22.04,1032.0,Cassava,41681,102.26
1993,Mozambique,22.04,1032.0,Maize,6332,102.26
1993,Mozambique,22.04,1032.0,Potatoes,126210,102.26
1993,Mozambique,22.04,1032.0,"Rice, paddy",6225,102.26
1993,Mozambique,22.04,1032.0,Sorghum,4130,102.26
1993,Mozambique,22.04,1032.0,Sweet potatoes,64706,102.26
1993,Mozambique,22.04,1032.0,Wheat,11541,102.26
1994,Mozambique,21.35,1032.0,Cassava,36899,102.26
1994,Mozambique,21.35,1032.0,Maize,5207,102.26
1994,Mozambique,21.35,1032.0,Potatoes,126980,102.26
1994,Mozambique,21.35,1032.0,"Rice, paddy",8345,102.26
1994,Mozambique,21.35,1032.0,Sorghum,4423,102.26
1994,Mozambique,21.35,1032.0,Sweet potatoes,68966,102.26
1994,Mozambique,21.35,1032.0,Wheat,11379,102.26
1995,Mozambique,21.89,1032.0,Cassava,42395,72.19
1995,Mozambique,21.89,1032.0,Maize,6794,72.19
1995,Mozambique,21.89,1032.0,Potatoes,127749,72.19
1995,Mozambique,21.89,1032.0,"Rice, paddy",8717,72.19
1995,Mozambique,21.89,1032.0,Sorghum,5648,72.19
1995,Mozambique,21.89,1032.0,Sweet potatoes,64706,72.19
1995,Mozambique,21.89,1032.0,Wheat,11314,72.19
1996,Mozambique,21.53,1032.0,Cassava,47674,65.85
1996,Mozambique,21.53,1032.0,Maize,9395,65.85
1996,Mozambique,21.53,1032.0,Potatoes,126820,65.85
1996,Mozambique,21.53,1032.0,"Rice, paddy",9653,65.85
1996,Mozambique,21.53,1032.0,Sorghum,5698,65.85
1996,Mozambique,21.53,1032.0,Sweet potatoes,67442,65.85
1996,Mozambique,21.53,1032.0,Wheat,11268,65.85
1997,Mozambique,21.54,1032.0,Cassava,53820,60.63
1997,Mozambique,21.54,1032.0,Maize,9033,60.63
1997,Mozambique,21.54,1032.0,Potatoes,123891,60.63
1997,Mozambique,21.54,1032.0,"Rice, paddy",10904,60.63
1997,Mozambique,21.54,1032.0,Sorghum,5802,60.63
1997,Mozambique,21.54,1032.0,Sweet potatoes,67816,60.63
1997,Mozambique,21.54,1032.0,Wheat,11241,60.63
1998,Mozambique,22.22,1032.0,Cassava,55557,51.98
1998,Mozambique,22.22,1032.0,Maize,9006,51.98
1998,Mozambique,22.22,1032.0,Potatoes,122951,51.98
1998,Mozambique,22.22,1032.0,"Rice, paddy",10552,51.98
1998,Mozambique,22.22,1032.0,Sorghum,6625,51.98
1998,Mozambique,22.22,1032.0,Sweet potatoes,68182,51.98
1998,Mozambique,22.22,1032.0,Wheat,11255,51.98
1999,Mozambique,22.19,1032.0,Cassava,57964,43.34
1999,Mozambique,22.19,1032.0,Maize,11596,43.34
1999,Mozambique,22.19,1032.0,Potatoes,125402,43.34
1999,Mozambique,22.19,1032.0,"Rice, paddy",10000,43.34
1999,Mozambique,22.19,1032.0,Sorghum,5869,43.34
1999,Mozambique,22.19,1032.0,Sweet potatoes,72727,43.34
1999,Mozambique,22.19,1032.0,Wheat,11297,43.34
2000,Mozambique,21.51,1032.0,Cassava,57911,34.69
2000,Mozambique,21.51,1032.0,Maize,9399,34.69
2000,Mozambique,21.51,1032.0,Potatoes,126562,34.69
2000,Mozambique,21.51,1032.0,"Rice, paddy",9816,34.69
2000,Mozambique,21.51,1032.0,Sorghum,5798,34.69
2000,Mozambique,21.51,1032.0,Sweet potatoes,71667,34.69
2000,Mozambique,21.51,1032.0,Wheat,10000,34.69
2001,Mozambique,21.94,1032.0,Cassava,71627,26.05
2001,Mozambique,21.94,1032.0,Maize,9580,26.05
2001,Mozambique,21.94,1032.0,Potatoes,127711,26.05
2001,Mozambique,21.94,1032.0,"Rice, paddy",9582,26.05
2001,Mozambique,21.94,1032.0,Sorghum,5738,26.05
2001,Mozambique,21.94,1032.0,Sweet potatoes,69231,26.05
2001,Mozambique,21.94,1032.0,Wheat,10000,26.05
2002,Mozambique,21.96,1032.0,Cassava,48556,17.4
2002,Mozambique,21.96,1032.0,Maize,7065,17.4
2002,Mozambique,21.96,1032.0,Potatoes,128843,17.4
2002,Mozambique,21.96,1032.0,"Rice, paddy",2789,17.4
2002,Mozambique,21.96,1032.0,Sorghum,3954,17.4
2002,Mozambique,21.96,1032.0,Sweet potatoes,47289,17.4
2002,Mozambique,21.96,1032.0,Wheat,10385,17.4
2004,Mozambique,21.89,1032.0,Cassava,60017,572.99
2004,Mozambique,21.89,1032.0,Maize,8085,572.99
2004,Mozambique,21.89,1032.0,Potatoes,129868,572.99
2004,Mozambique,21.89,1032.0,"Rice, paddy",9604,572.99
2004,Mozambique,21.89,1032.0,Sorghum,5663,572.99
2004,Mozambique,21.89,1032.0,Sweet potatoes,72000,572.99
2004,Mozambique,21.89,1032.0,Wheat,10870,572.99
2005,Mozambique,22.27,1032.0,Cassava,43155,770.88
2005,Mozambique,22.27,1032.0,Maize,4950,770.88
2005,Mozambique,22.27,1032.0,Potatoes,131341,770.88
2005,Mozambique,22.27,1032.0,"Rice, paddy",2034,770.88
2005,Mozambique,22.27,1032.0,Sorghum,2980,770.88
2005,Mozambique,22.27,1032.0,Sweet potatoes,71869,770.88
2005,Mozambique,22.27,1032.0,Wheat,11071,770.88
2006,Mozambique,21.68,1032.0,Cassava,63907,891.54
2006,Mozambique,21.68,1032.0,Maize,8387,891.54
2006,Mozambique,21.68,1032.0,Potatoes,132353,891.54
2006,Mozambique,21.68,1032.0,"Rice, paddy",2729,891.54
2006,Mozambique,21.68,1032.0,Sorghum,4961,891.54
2006,Mozambique,21.68,1032.0,Sweet potatoes,84629,891.54
2006,Mozambique,21.68,1032.0,Wheat,12353,891.54
2007,Mozambique,21.91,1032.0,Cassava,49902,547.31
2007,Mozambique,21.91,1032.0,Maize,6813,547.31
2007,Mozambique,21.91,1032.0,Potatoes,133333,547.31
2007,Mozambique,21.91,1032.0,"Rice, paddy",2845,547.31
2007,Mozambique,21.91,1032.0,Sorghum,4314,547.31
2007,Mozambique,21.91,1032.0,Sweet potatoes,98901,547.31
2007,Mozambique,21.91,1032.0,Wheat,11765,547.31
2008,Mozambique,21.76,1032.0,Cassava,40254,890.47
2008,Mozambique,21.76,1032.0,Maize,6177,890.47
2008,Mozambique,21.76,1032.0,Potatoes,140000,890.47
2008,Mozambique,21.76,1032.0,"Rice, paddy",2836,890.47
2008,Mozambique,21.76,1032.0,Sorghum,3291,890.47
2008,Mozambique,21.76,1032.0,Sweet potatoes,86946,890.47
2008,Mozambique,21.76,1032.0,Wheat,12500,890.47
2009,Mozambique,21.7,1032.0,Cassava,45215,914.92
2009,Mozambique,21.7,1032.0,Maize,10000,914.92
2009,Mozambique,21.7,1032.0,Potatoes,145000,914.92
2009,Mozambique,21.7,1032.0,"Rice, paddy",9835,914.92
2009,Mozambique,21.7,1032.0,Sorghum,6224,914.92
2009,Mozambique,21.7,1032.0,Sweet potatoes,104287,914.92
2009,Mozambique,21.7,1032.0,Wheat,12500,914.92
2010,Mozambique,22.1,1032.0,Cassava,77638,1187.1
2010,Mozambique,22.1,1032.0,Maize,12024,1187.1
2010,Mozambique,22.1,1032.0,Potatoes,142467,1187.1
2010,Mozambique,22.1,1032.0,"Rice, paddy",11365,1187.1
2010,Mozambique,22.1,1032.0,Sorghum,6089,1187.1
2010,Mozambique,22.1,1032.0,Sweet potatoes,111841,1187.1
2010,Mozambique,22.1,1032.0,Wheat,13367,1187.1
2011,Mozambique,21.69,1032.0,Cassava,78029,766.93
2011,Mozambique,21.69,1032.0,Maize,12020,766.93
2011,Mozambique,21.69,1032.0,Potatoes,142473,766.93
2011,Mozambique,21.69,1032.0,"Rice, paddy",11366,766.93
2011,Mozambique,21.69,1032.0,Sorghum,6412,766.93
2011,Mozambique,21.69,1032.0,Sweet potatoes,118660,766.93
2011,Mozambique,21.69,1032.0,Wheat,17042,766.93
2012,Mozambique,21.92,1032.0,Cassava,107501,766.93
2012,Mozambique,21.92,1032.0,Maize,14980,766.93
2012,Mozambique,21.92,1032.0,Potatoes,143961,766.93
2012,Mozambique,21.92,1032.0,"Rice, paddy",5589,766.93
2012,Mozambique,21.92,1032.0,Sorghum,4532,766.93
2012,Mozambique,21.92,1032.0,Sweet potatoes,164573,766.93
2012,Mozambique,21.92,1032.0,Wheat,9958,766.93
2013,Mozambique,21.37,1032.0,Cassava,46115,766.93
2013,Mozambique,21.37,1032.0,Maize,6814,766.93
2013,Mozambique,21.37,1032.0,Potatoes,135526,766.93
2013,Mozambique,21.37,1032.0,"Rice, paddy",2824,766.93
2013,Mozambique,21.37,1032.0,Sorghum,3572,766.93
2013,Mozambique,21.37,1032.0,Sweet potatoes,209796,766.93
2013,Mozambique,21.37,1032.0,Wheat,10951,766.93
1990,Lesotho,14.48,788.0,Maize,11000,0.3
1990,Lesotho,14.48,788.0,Potatoes,176905,0.3
1990,Lesotho,14.48,788.0,Sorghum,10112,0.3
1990,Lesotho,14.48,788.0,Wheat,8118,0.3
1991,Lesotho,14.66,788.0,Maize,5408,0.3
1991,Lesotho,14.66,788.0,Potatoes,156250,0.3
1991,Lesotho,14.66,788.0,Sorghum,5399,0.3
1991,Lesotho,14.66,788.0,Wheat,1959,0.3
1992,Lesotho,15.16,788.0,Maize,5792,0.3
1992,Lesotho,15.16,788.0,Potatoes,148649,0.3
1992,Lesotho,15.16,788.0,Sorghum,6123,0.3
1992,Lesotho,15.16,788.0,Wheat,8580,0.3
1993,Lesotho,14.95,788.0,Maize,8875,0.3
1993,Lesotho,14.95,788.0,Potatoes,150000,0.3
1993,Lesotho,14.95,788.0,Sorghum,12704,0.3
1993,Lesotho,14.95,788.0,Wheat,7330,0.3
1994,Lesotho,14.22,788.0,Maize,8629,0.3
1994,Lesotho,14.22,788.0,Potatoes,155556,0.3
1994,Lesotho,14.22,788.0,Sorghum,8756,0.3
1994,Lesotho,14.22,788.0,Wheat,4199,0.3
1995,Lesotho,14.55,788.0,Maize,8126,0.3
1995,Lesotho,14.55,788.0,Potatoes,156169,0.3
1995,Lesotho,14.55,788.0,Sorghum,8028,0.3
1995,Lesotho,14.55,788.0,Wheat,6166,0.3
1996,Lesotho,13.93,788.0,Maize,12490,0.3
1996,Lesotho,13.93,788.0,Potatoes,157202,0.3
1996,Lesotho,13.93,788.0,Sorghum,8591,0.3
1996,Lesotho,13.93,788.0,Wheat,14108,0.3
1997,Lesotho,14.28,788.0,Maize,9857,0.3
1997,Lesotho,14.28,788.0,Potatoes,159574,0.3
1997,Lesotho,14.28,788.0,Sorghum,8056,0.3
1997,Lesotho,14.28,788.0,Wheat,16291,0.3
1998,Lesotho,14.81,788.0,Maize,13171,0.3
1998,Lesotho,14.81,788.0,Potatoes,160000,0.3
1998,Lesotho,14.81,788.0,Sorghum,14763,0.3
1998,Lesotho,14.81,788.0,Wheat,14810,0.3
1999,Lesotho,15.34,788.0,Maize,9410,0.3
1999,Lesotho,15.34,788.0,Potatoes,163462,0.3
1999,Lesotho,15.34,788.0,Sorghum,11089,0.3
1999,Lesotho,15.34,788.0,Wheat,7388,0.3
2000,Lesotho,14.37,788.0,Maize,6773,0.3
2000,Lesotho,14.37,788.0,Potatoes,164151,0.3
2000,Lesotho,14.37,788.0,Sorghum,10378,0.3
2000,Lesotho,14.37,788.0,Wheat,6547,0.3
2001,Lesotho,14.62,788.0,Maize,8913,0.3
2001,Lesotho,14.62,788.0,Potatoes,162963,0.3
2001,Lesotho,14.62,788.0,Sorghum,8640,0.3
2001,Lesotho,14.62,788.0,Wheat,20515,0.3
2002,Lesotho,14.69,788.0,Maize,8088,0.3
2002,Lesotho,14.69,788.0,Potatoes,162858,0.3
2002,Lesotho,14.69,788.0,Sorghum,4225,0.3
2002,Lesotho,14.69,788.0,Wheat,7172,0.3
2004,Lesotho,14.91,788.0,Maize,6347,0.3
2004,Lesotho,14.91,788.0,Potatoes,163654,0.3
2004,Lesotho,14.91,788.0,Sorghum,3933,0.3
2004,Lesotho,14.91,788.0,Wheat,6401,0.3
2005,Lesotho,14.89,788.0,Maize,7011,0.53
2005,Lesotho,14.89,788.0,Potatoes,164086,0.53
2005,Lesotho,14.89,788.0,Sorghum,6240,0.53
2005,Lesotho,14.89,788.0,Wheat,7234,0.53
2006,Lesotho,14.18,788.0,Maize,5974,5.25
2006,Lesotho,14.18,788.0,Potatoes,164720,5.25
2006,Lesotho,14.18,788.0,Sorghum,3290,5.25
2006,Lesotho,14.18,788.0,Wheat,2685,5.25
2007,Lesotho,14.81,788.0,Maize,4877,35.27
2007,Lesotho,14.81,788.0,Potatoes,166071,35.27
2007,Lesotho,14.81,788.0,Sorghum,2436,35.27
2007,Lesotho,14.81,788.0,Wheat,4316,35.27
2008,Lesotho,14.74,788.0,Maize,4349,37.44
2008,Lesotho,14.74,788.0,Potatoes,166379,37.44
2008,Lesotho,14.74,788.0,Sorghum,2866,37.44
2008,Lesotho,14.74,788.0,Wheat,2415,37.44
2009,Lesotho,14.62,788.0,Maize,4159,77.7
2009,Lesotho,14.62,788.0,Potatoes,159649,77.7
2009,Lesotho,14.62,788.0,Sorghum,5773,77.7
2009,Lesotho,14.62,788.0,Wheat,3473,77.7
2010,Lesotho,15.23,788.0,Maize,9071,80.07
2010,Lesotho,15.23,788.0,Potatoes,165000,80.07
2010,Lesotho,15.23,788.0,Sorghum,7189,80.07
2010,Lesotho,15.23,788.0,Wheat,14693,80.07
2011,Lesotho,14.32,788.0,Maize,6344,175.27
2011,Lesotho,14.32,788.0,Potatoes,164706,175.27
2011,Lesotho,14.32,788.0,Sorghum,5092,175.27
2011,Lesotho,14.32,788.0,Wheat,9965,175.27
2012,Lesotho,14.62,788.0,Maize,6712,271.84
